,stco,geoid,name,2000,2010
844,36105,3610511759,"Callicoon town, Sullivan County, New York",3052,3057
845,36105,3610516661,"Cochecton town, Sullivan County, New York",1328,1372
846,36105,3610520104,"Delaware town, Sullivan County, New York",2719,2670
847,36105,3610525241,"Fallsburg town, Sullivan County, New York",12234,12870
848,36105,3610526528,"Forestburgh town, Sullivan County, New York",833,819
849,36105,3610527573,"Fremont town, Sullivan County, New York",1391,1381
850,36105,3610534473,"Highland town, Sullivan County, New York",2404,2530
851,36105,3610542235,"Liberty town, Sullivan County, New York",9632,9885
852,36105,3610543786,"Lumberland town, Sullivan County, New York",1939,2468
853,36105,3610544809,"Mamakating town, Sullivan County, New York",11002,12085
854,36105,3610549847,"Neversink town, Sullivan County, New York",3553,3557
855,36105,3610563176,"Rockland town, Sullivan County, New York",3913,3775
856,36105,3610573627,"Thompson town, Sullivan County, New York",14189,15308
857,36105,3610575759,"Tusten town, Sullivan County, New York",1415,1515
858,36111,3611120247,"Denning town, Ulster County, New York",516,551
859,36111,3611124691,"Esopus town, Ulster County, New York",9331,9041
860,36111,3611128255,"Gardiner town, Ulster County, New York",5238,5713
861,36111,3611132116,"Hardenburgh town, Ulster County, New York",208,238
862,36111,3611137143,"Hurley town, Ulster County, New York",6564,6314
863,36111,3611139727,"Kingston city, Ulster County, New York",23456,23893
864,36111,3611139738,"Kingston town, Ulster County, New York",908,889
865,36111,3611142994,"Lloyd town, Ulster County, New York",9941,10863
866,36111,3611145458,"Marbletown town, Ulster County, New York",5854,5607
867,36111,3611145722,"Marlborough town, Ulster County, New York",8263,8808
868,36111,3611150562,"New Paltz town, Ulster County, New York",12830,14003
869,36111,3611154749,"Olive town, Ulster County, New York",4579,4419
870,36111,3611158552,"Plattekill town, Ulster County, New York",9892,10499
871,36111,3611163011,"Rochester town, Ulster County, New York",7018,7313
872,36111,3611163737,"Rosendale town, Ulster County, New York",6352,6075
873,36111,3611165299,"Saugerties town, Ulster County, New York",19868,19482
874,36111,3611166597,"Shandaken town, Ulster County, New York",3235,3085
875,36111,3611166674,"Shawangunk town, Ulster County, New York",12022,14332
876,36111,3611175935,"Ulster town, Ulster County, New York",12544,12327
877,36111,3611178828,"Wawarsing town, Ulster County, New York",12889,13157
878,36111,3611183052,"Woodstock town, Ulster County, New York",6241,5884
879,36119,3611905320,"Bedford town, Westchester County, New York",18133,17335
880,36119,3611918410,"Cortlandt town, Westchester County, New York",38467,41592
881,36119,3611921820,"Eastchester town, Westchester County, New York",31318,32363
882,36119,3611930367,"Greenburgh town, Westchester County, New York",86764,88400
883,36119,3611932413,"Harrison town, Westchester County, New York",24154,27472
884,36119,3611942136,"Lewisboro town, Westchester County, New York",12324,12411
885,36119,3611944842,"Mamaroneck town, Westchester County, New York",28967,29156
886,36119,3611948895,"Mount Kisco town, Westchester County, New York",9983,10877
887,36119,3611949011,"Mount Pleasant town, Westchester County, New York",43221,43724
888,36119,3611949121,"Mount Vernon city, Westchester County, New York",68381,67292
889,36119,3611950078,"New Castle town, Westchester County, New York",17491,17569
890,36119,3611950617,"New Rochelle city, Westchester County, New York",72182,77062
891,36119,3611951693,"North Castle town, Westchester County, New York",10849,11841
892,36119,3611953517,"North Salem town, Westchester County, New York",5173,5104
893,36119,3611955541,"Ossining town, Westchester County, New York",36534,37674
894,36119,3611956979,"Peekskill city, Westchester County, New York",22441,23583
895,36119,3611957012,"Pelham town, Westchester County, New York",11866,12396
896,36119,3611959685,"Pound Ridge town, Westchester County, New York",4726,5104
897,36119,3611964309,"Rye city, Westchester County, New York",14955,15720
898,36119,3611964320,"Rye town, Westchester County, New York",43880,45928
899,36119,3611965442,"Scarsdale town, Westchester County, New York",17823,17166
900,36119,3611968308,"Somers town, Westchester County, New York",18346,20434
901,36119,3611981677,"White Plains city, Westchester County, New York",53077,56853
902,36119,3611984000,"Yonkers city, Westchester County, New York",196086,195976
903,36119,3611984077,"Yorktown town, Westchester County, New York",36318,36081
