co_nm,co_id,ct_id,puma,nta_id,nta_nm,subbor_nm,subbor_id
Staten Island,085,36085027301,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085027302,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085029102,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085029103,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085029104,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085012805,3901,SI25,Oakwood-Oakwood Beach,SI South,36085S
Staten Island,085,36085012806,3901,SI25,Oakwood-Oakwood Beach,SI South,36085S
Staten Island,085,36085013201,3901,SI25,Oakwood-Oakwood Beach,SI South,36085S
Staten Island,085,36085013204,3901,SI25,Oakwood-Oakwood Beach,SI South,36085S
Staten Island,085,36085013800,3901,SI25,Oakwood-Oakwood Beach,SI South,36085S
Staten Island,085,36085007000,3902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
Staten Island,085,36085009601,3902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
Staten Island,085,36085009602,3902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
Staten Island,085,36085011201,3902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
Staten Island,085,36085011401,3902,SI36,Old Town-Dongan Hills-South Beach,SI Central,36085C
Staten Island,085,36085015400,3901,SI99,park-cemetery-etc-Staten Island,SI South,36085S
Staten Island,085,36085990100,3901,SI99,park-cemetery-etc-Staten Island,SI South,36085S
Staten Island,085,36085020700,3903,SI28,Port Richmond,SI North,36085N
Staten Island,085,36085021300,3903,SI28,Port Richmond,SI North,36085N
Staten Island,085,36085024700,3903,SI28,Port Richmond,SI North,36085N
Staten Island,085,36085025100,3903,SI28,Port Richmond,SI North,36085N
Staten Island,085,36085020801,3901,SI32,Rossville-Woodrow,SI South,36085S
Staten Island,085,36085020803,3901,SI32,Rossville-Woodrow,SI South,36085S
Staten Island,085,36085020804,3901,SI32,Rossville-Woodrow,SI South,36085S
Staten Island,085,36085000600,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085000800,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085001700,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085002001,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085002100,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085002700,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085002900,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085003600,3903,SI37,Stapleton-Rosebank,SI North,36085N
Staten Island,085,36085017700,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
Staten Island,085,36085018100,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
Staten Island,085,36085027702,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
Staten Island,085,36085027704,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
Staten Island,085,36085027705,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
Staten Island,085,36085027706,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
Staten Island,085,36085027900,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI Central,36085C
Staten Island,085,36085000300,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085000700,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085000900,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085001100,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085007700,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085008100,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085008900,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085009700,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085012500,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085013301,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085013302,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085014100,3903,SI22,West New Brighton-New Brighton-St. George,SI North,36085N
Staten Island,085,36085014700,3903,SI07,Westerleigh,SI North,36085N
Staten Island,085,36085015100,3903,SI07,Westerleigh,SI North,36085N
Staten Island,085,36085016901,3903,SI07,Westerleigh,SI North,36085N
Staten Island,085,36085018701,3903,SI07,Westerleigh,SI North,36085N
Staten Island,085,36085018901,3903,SI07,Westerleigh,SI North,36085N
Staten Island,085,36085019700,3903,SI07,Westerleigh,SI North,36085N
Staten Island,085,36085020100,3903,SI07,Westerleigh,SI North,36085N
