,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
6841,36059521500,79,13,248,21,4310
6843,36059521601,57,16,157,22,3964
6845,36059521602,48,10,156,18,3142
6847,36059521700,71,13,196,25,4442
6849,36059521801,72,36,201,47,3273
6851,36059521802,83,24,163,44,3648
6853,36059521902,38,11,185,42,4283
6855,36059522000,211,2227,1380,207,2894
6860,36059522700,72,19,210,25,4478
6861,36059980100,94,154,128,31,783
6862,36059981100,149,329,145,17,839
6863,36059982100,69,584,209,36,545
6864,36059990100,0,0,0,0,0
6865,36059990200,0,0,0,0,0
6866,36059990301,0,0,0,0,0
6867,36059990302,0,0,0,0,0
6868,36059990400,0,0,0,0,0
6870,36061000100,2,0,0,0,0
6872,36061000201,1265,313,1264,34,182
6874,36061000202,1629,863,2965,149,1710
6876,36061000500,0,0,0,0,0
6878,36061000600,7216,821,2417,192,721
6880,36061000700,1672,260,586,268,5323
6882,36061000800,9060,64,215,103,848
6884,36061000900,88,22,50,26,545
6886,36061001001,90,47,211,35,1051
6888,36061001002,951,1186,4200,91,119
6890,36061001200,472,86,1089,71,1679
6892,36061001300,947,179,339,142,2872
6894,36061001401,328,90,410,94,2083
6896,36061001402,871,152,967,65,727
6898,36061001501,1299,266,468,171,3314
6900,36061001502,1433,230,566,282,4965
6902,36061001600,7037,67,275,112,987
6904,36061001800,5259,271,1120,153,1857
6906,36061002000,738,740,3278,74,87
6908,36061002100,825,144,340,259,4472
6910,36061002201,1543,789,2792,133,1141
6912,36061002202,338,204,475,78,1094
6914,36061002400,684,954,3277,89,430
6916,36061002500,1905,788,2020,61,95
6918,36061002601,515,488,1678,97,994
6920,36061002602,696,318,935,122,2156
6922,36061002700,977,12,20,14,241
6924,36061002800,830,880,2912,213,2279
6926,36061002900,4455,677,594,94,578
6928,36061003001,1015,105,991,141,2240
6930,36061003002,427,175,790,89,1625
6932,36061003100,709,112,214,94,1421
6934,36061003200,1207,245,837,237,5708
6936,36061003300,459,100,191,165,4241
6938,36061003400,755,220,1107,218,4312
6940,36061003601,851,301,1185,85,971
6942,36061003602,427,285,490,132,1817
6943,36061003700,158,44,150,82,2013
6945,36061003800,1308,357,981,299,6292
6947,36061003900,445,281,486,201,4447
6949,36061004000,1192,240,828,294,6097
6951,36061004100,5000,44,318,178,2277
6953,36061004200,1244,221,430,213,3037
6955,36061004300,1037,78,553,112,2490
6956,36061004400,2241,654,1206,521,11916
6960,36061004500,230,9,66,31,800
6962,36061004700,216,36,184,76,2012
6964,36061004800,1037,262,579,185,5166
6966,36061004900,399,86,268,112,4077
6968,36061005000,618,66,269,71,4031
6971,36061005200,503,67,176,94,2568
6974,36061005400,418,135,318,118,3547
6976,36061005501,481,151,274,162,3136
6978,36061005502,228,108,181,56,1684
6980,36061005600,402,289,309,81,2241
6982,36061005700,237,35,111,72,2326
6984,36061005800,638,88,283,97,2406
6986,36061005900,577,75,250,136,4363
6988,36061006000,421,97,199,110,3684
6990,36061006100,800,122,334,211,3757
6992,36061006200,944,620,664,183,2026
6994,36061006300,367,105,283,137,5488
6996,36061006400,1005,265,615,193,6012
6998,36061006500,680,100,461,196,4765
7000,36061006600,1894,1037,2188,304,6317
7002,36061006700,376,86,378,138,4483
7004,36061006800,1080,330,560,230,5414
7006,36061006900,178,71,161,65,2284
7008,36061007000,1408,256,635,231,6341
7010,36061007100,422,90,311,139,4467
7012,36061007200,1162,115,475,161,6751
7014,36061007300,338,106,350,166,5255
7016,36061007400,735,112,250,82,3140
7018,36061007500,206,73,225,124,3531
7020,36061007600,864,70,147,65,1131
7022,36061007700,329,92,468,159,4918
7024,36061007800,1711,216,537,191,5736
7026,36061007900,234,139,267,159,3643
7028,36061008000,614,83,299,123,4258
7030,36061008100,672,210,954,240,5971
7032,36061008200,500,96,210,67,2389
7034,36061008300,463,419,1264,105,1841
7036,36061008400,666,68,99,42,720
7038,36061008601,611,49,136,60,1762
7039,36061008602,0,0,0,0,0
7040,36061008603,288,35,220,82,4174
7042,36061008700,629,153,765,189,4602
7044,36061008800,1325,158,461,200,4882
7046,36061008900,527,309,955,157,3760
7048,36061009000,1464,258,537,216,5408
7050,36061009100,777,320,625,191,4391
7052,36061009200,411,78,132,35,1150
7054,36061009300,609,557,1612,229,5773
7056,36061009400,11,2,4,2,54
7058,36061009500,372,90,268,97,2213
7060,36061009600,33,5,16,2,99
7062,36061009700,622,663,1311,137,2491
7064,36061009800,900,156,427,168,5665
7066,36061009900,200,152,247,70,1276
7068,36061010000,299,106,167,48,1372
7070,36061010100,280,179,139,29,489
7072,36061010200,17,18,22,10,163
7074,36061010300,494,92,188,65,1219
7076,36061010400,110,23,54,21,758
7078,36061010601,334,60,267,97,6593
7080,36061010602,872,55,275,131,3542
7082,36061010800,889,150,528,135,7337
7084,36061010900,91,6,5,8,73
7086,36061011000,678,116,481,157,5737
7088,36061011100,572,266,676,100,1898
7090,36061011201,91,14,45,12,830
7092,36061011202,45,3,29,9,355
7094,36061011203,134,21,82,32,1132
7096,36061011300,41,11,8,2,55
7098,36061011401,72,21,70,24,1225
7100,36061011402,142,26,105,48,2076
7102,36061011500,576,202,462,65,998
7104,36061011600,490,148,312,96,2497
7106,36061011700,741,297,560,89,1677
7108,36061011800,586,100,425,124,7532
7110,36061011900,53,371,203,39,454
7112,36061012000,168,71,170,63,3499
7114,36061012100,921,592,1373,286,5382
7116,36061012200,137,21,240,68,3167
7118,36061012400,1184,262,682,263,7827
7120,36061012500,935,131,274,77,1302
7122,36061012600,741,195,638,182,11018
7124,36061012700,853,362,1613,250,3850
7126,36061012800,219,33,256,86,5676
7128,36061012900,1132,424,1110,166,3206
7130,36061013000,136,51,168,33,3807
7132,36061013100,566,105,409,83,1653
7134,36061013200,984,241,718,246,8401
7136,36061013300,1074,233,1217,206,3478
7138,36061013400,914,173,595,215,9277
7140,36061013500,993,711,2177,165,2550
7142,36061013600,1134,228,900,319,12763
7144,36061013700,1032,102,352,123,4862
7146,36061013800,1018,276,824,248,10078
7148,36061013900,1337,345,925,223,6427
7150,36061014000,388,126,379,149,6771
7152,36061014200,157,17,162,61,4065
7154,36061014300,0,16,6,1,2
7156,36061014401,279,94,244,92,4155
7158,36061014402,477,139,416,159,5552
7160,36061014500,840,183,504,156,3859
7162,36061014601,501,126,287,111,3249
7164,36061014602,756,131,488,176,6353
7166,36061014700,763,114,220,109,1549
7168,36061014801,234,35,122,54,2418
7170,36061014802,599,84,379,177,5827
7172,36061014900,626,122,309,135,4650
7174,36061015001,94,14,69,32,2085
7176,36061015002,222,37,217,82,4879
7178,36061015100,1373,1477,2194,198,3064
7180,36061015200,729,809,1527,146,4064
7182,36061015300,827,154,519,205,7615
7184,36061015400,1551,737,1500,381,9580
7186,36061015500,962,200,459,200,7529
7188,36061015601,781,318,681,126,3439
7190,36061015602,359,403,846,54,636
7192,36061015700,707,293,652,257,8842
7194,36061015801,338,98,346,86,4782
7196,36061015802,544,230,578,142,1852
7198,36061015900,818,167,460,183,7995
7200,36061016001,146,35,151,42,3370
7202,36061016002,410,77,422,79,2143
7204,36061016100,386,134,384,162,5371
7206,36061016200,555,3929,4216,185,423
7208,36061016300,419,159,425,138,5483
7210,36061016400,562,1361,3380,164,660
7212,36061016500,341,149,516,127,5269
7214,36061016600,381,1181,4217,136,1402
7216,36061016700,374,124,478,134,5454
7218,36061016800,250,1567,2731,140,987
7220,36061016900,434,294,958,183,6239
7222,36061017000,1031,1619,4455,138,612
7224,36061017100,452,381,756,192,7208
7225,36061017200,394,987,3480,111,532
7229,36061017300,431,597,1411,210,6290
7231,36061017401,259,1925,2356,109,599
7233,36061017402,57,948,818,44,226
7235,36061017500,590,434,865,275,8656
7237,36061017700,367,1374,2456,289,4665
7239,36061017800,119,731,2202,104,756
7241,36061017900,693,589,1284,206,6521
7243,36061018000,326,1628,4847,153,522
7245,36061018100,557,1279,1455,283,5292
7247,36061018200,241,1814,4248,103,362
7249,36061018300,708,526,1268,218,5947
7251,36061018400,347,2803,4094,170,421
7253,36061018500,343,607,360,123,2757
7255,36061018600,133,3163,1939,129,337
7257,36061018700,674,728,1397,209,5966
7259,36061018800,180,1055,3988,83,702
7261,36061018900,460,3002,4941,277,2867
7263,36061019000,192,1710,568,106,507
7265,36061019100,659,769,1511,221,5647
7267,36061019200,82,1383,1971,50,98
7269,36061019300,633,1675,4041,241,2419
7271,36061019400,131,2073,3988,92,274
7273,36061019500,860,399,1749,246,4943
7275,36061019600,87,1580,1852,87,325
7277,36061019701,100,102,90,18,331
7279,36061019702,121,962,397,67,543
7281,36061019800,153,1080,351,52,278
7283,36061019900,1692,655,1315,401,6001
7285,36061020000,68,1558,333,94,528
7287,36061020101,382,143,211,88,907
7289,36061020102,110,1988,890,152,725
7292,36061020300,877,354,512,177,1713
7295,36061020500,798,347,529,220,3428
7297,36061020600,52,1877,641,100,272
7299,36061020701,659,181,342,132,2015
7302,36061020800,115,3041,666,161,608
7304,36061020901,127,1664,1632,86,164
7307,36061021000,58,4694,1601,151,133
7309,36061021100,1334,2099,2734,334,3829
7311,36061021200,144,3306,580,112,270
7314,36061021303,109,2617,2114,173,606
7316,36061021400,45,2443,260,97,156
7317,36061021500,25,2152,688,55,148
7319,36061021600,372,3855,1717,247,1365
7322,36061021703,0,3,0,0,3
7324,36061021800,183,4205,1157,253,819
7326,36061021900,92,2042,3644,80,165
7328,36061022000,142,3213,983,203,829
7331,36061022102,73,1420,329,76,277
7333,36061022200,77,1552,494,97,424
7335,36061022301,219,436,6407,126,729
7337,36061022302,76,820,2248,34,207
7339,36061022400,112,3983,1901,148,283
7341,36061022500,231,2034,6613,193,1078
7343,36061022600,92,2666,603,118,299
7344,36061022700,142,2468,1416,166,672
7348,36061022800,64,3826,792,143,423
7350,36061022900,144,1889,5370,200,697
7352,36061023000,98,5773,1564,216,455
7353,36061023100,177,2750,2047,158,733
7357,36061023200,52,5092,2462,206,168
7359,36061023300,188,1827,3475,175,862
7361,36061023400,59,2898,1069,118,321
7363,36061023501,93,2679,2532,170,530
7365,36061023502,15,1301,333,51,119
7367,36061023600,31,5190,994,125,64
7369,36061023700,92,1999,3871,134,715
7371,36061023801,1901,1818,1378,452,4174
7372,36061023802,219,463,358,72,826
7374,36061023900,35,901,1151,63,221
7376,36061024000,34,861,549,42,162
7378,36061024100,155,2006,4221,171,1089
7379,36061024200,42,1784,1459,46,65
7381,36061024301,38,1265,2268,68,307
7383,36061024302,134,3878,3167,134,57
7385,36061024500,294,1388,12202,191,859
7387,36061024700,136,759,5190,136,853
7389,36061024900,16,197,798,20,70
7391,36061025100,87,256,1978,42,163
7393,36061025300,377,517,8993,125,1224
7395,36061025500,764,378,2698,131,1800
7396,36061025700,138,2035,667,135,901
7397,36061025900,192,1648,1139,93,424
7399,36061026100,68,562,10995,102,360
7401,36061026300,129,391,7388,113,708
7403,36061026500,204,207,4649,114,1847
7405,36061026700,27,20,758,15,1353
7407,36061026900,108,252,7312,47,709
7409,36061027100,165,178,5742,94,2017
7411,36061027300,306,210,1712,160,3982
7413,36061027500,154,150,448,105,1989
7415,36061027700,106,379,5999,82,520
7417,36061027900,168,435,7903,125,1661
7419,36061028100,117,157,386,78,2129
7421,36061028300,291,554,5328,131,1323
7423,36061028500,164,255,6183,66,548
7425,36061028700,95,148,2639,79,1074
7428,36061029100,114,486,10107,108,473
7430,36061029300,146,267,8023,99,498
7432,36061029500,249,319,3901,146,2326
7434,36061029700,0,32,81,4,44
7435,36061029900,18,861,2851,43,61
7438,36061030300,131,153,2103,84,1282
7440,36061030700,132,271,967,112,1952
7442,36061030900,94,1882,5905,114,468
7444,36061031100,0,0,2,0,0
7449,36061031703,1138,176,564,281,5550
7450,36061031704,1439,155,482,205,3396
7452,36061031900,0,5,2,0,4
7454,36071000100,48,897,847,82,1651
7456,36071000200,36,449,1075,72,934
7458,36071000300,87,1277,4096,216,1094
7460,36071000400,24,2626,1426,227,654
7462,36071000501,10,730,2043,64,356
7463,36071000502,4,1226,2838,82,428
7465,36071000600,48,878,1494,102,814
7467,36071001100,91,714,2143,174,1622
7469,36071001200,37,297,1570,93,544
7471,36071001300,89,503,862,68,1724
7474,36071001500,84,983,2065,222,1653
7476,36071001600,156,1372,1881,150,2755
7479,36071002100,24,164,378,108,2684
7481,36071002200,47,297,428,174,2467
7483,36071002300,37,104,248,84,1584
7485,36071010101,82,318,686,65,3263
7486,36071010102,121,512,713,84,3426
7488,36071010200,220,429,595,125,3649
7490,36071010300,87,394,559,100,2298
7492,36071010400,61,345,608,91,2544
7494,36071010500,294,1279,1498,187,5099
7496,36071010600,96,138,630,134,6170
7498,36071010700,94,616,1288,174,4806
7500,36071010801,58,345,662,108,2457
7501,36071010802,70,279,599,77,3843
7503,36071010901,47,84,351,79,2976
7504,36071010902,92,219,573,135,4760
7506,36071011000,107,267,696,127,3564
7508,36071011101,124,567,680,81,1462
7509,36071011102,184,666,1091,142,2289
7511,36071011200,108,834,1103,137,2125
7513,36071011300,237,1294,2000,229,3082
7515,36071011400,87,287,561,99,3038
7517,36071011500,109,1025,1121,135,4628
7519,36071011601,57,74,317,88,3633
7520,36071011602,32,100,230,104,3266
7522,36071011701,66,113,425,93,3919
7523,36071011702,49,105,410,74,3852
7525,36071011801,89,232,653,86,3532
7526,36071011802,50,99,230,39,2256
7528,36071011900,166,560,668,121,4713
7530,36071012100,76,237,803,78,2699
7532,36071012200,105,91,396,69,2905
7534,36071012300,167,202,472,112,4553
7538,36071012601,77,405,624,88,2123
7539,36071012602,210,506,882,86,1685
7541,36071012700,66,425,949,97,2568
7543,36071012800,90,495,966,117,3294
7545,36071012900,44,46,209,74,2811
7547,36071013000,52,88,475,85,3668
7549,36071013100,116,87,362,92,4437
7551,36071013201,105,344,965,64,3646
7552,36071013202,72,165,372,54,1773
7554,36071013300,149,266,882,201,5662
7556,36071013400,66,178,490,78,2496
7558,36071013500,388,434,938,156,4351
7560,36071013600,307,418,658,314,5066
7562,36071013700,73,425,600,117,1531
7564,36071013800,36,91,327,106,2423
7566,36071013900,171,101,614,89,3444
7568,36071014101,174,161,974,60,2688
7569,36071014102,489,403,1045,151,3169
7571,36071014201,142,117,494,55,3088
7573,36071014202,293,180,630,115,5273
7575,36071014301,269,495,820,155,3284
7577,36071014302,221,317,849,160,5411
7579,36071014400,74,178,532,82,3735
7581,36071014501,66,100,346,62,3858
7582,36071014502,56,116,339,82,4842
7584,36071014600,81,168,616,139,5880
7586,36071014700,73,747,753,109,2783
7588,36071014800,113,116,693,116,5210
7590,36071014900,190,73,258,74,3029
7593,36071015003,2,10,89,16,3507
7594,36071015004,11,4,102,20,6327
7595,36071015005,1,5,87,26,4041
7596,36071015006,0,5,66,32,6527
7597,36071015100,54,1230,2668,232,2208
7598,36071015200,397,768,1499,194,6650
7600,36079010100,61,133,530,95,3025
7602,36079010200,148,347,1025,130,6529
7604,36079010300,73,126,819,69,3867
7606,36079010400,64,71,428,54,2711
7608,36079010500,108,111,508,97,4401
7610,36079010600,42,35,206,87,3202
7612,36079010700,46,17,165,47,2366
7614,36079010800,46,96,300,53,2954
7616,36079010900,136,200,849,162,6424
7618,36079011000,71,39,310,45,3573
7620,36079011100,120,90,553,80,4402
7622,36079011200,108,87,825,72,5700
7624,36079011300,62,81,319,52,3715
7626,36079011400,76,67,432,59,4673
7628,36079011500,123,165,896,81,5552
7630,36079011600,99,55,444,56,5261
7632,36079011700,102,71,453,56,4408
7634,36079011800,192,146,2080,95,5445
7636,36079011900,155,110,519,71,4501
7638,36081000100,1068,348,485,188,2860
7640,36081000200,568,140,1537,117,467
7642,36081000400,602,275,2895,280,361
7644,36081000600,425,289,2302,310,403
7646,36081000700,789,99,1167,149,2586
7648,36081000800,463,192,2078,144,483
7650,36081001000,728,135,2000,135,504
7652,36081001200,644,148,2039,161,879
7654,36081001400,521,115,2142,123,782
7656,36081001600,440,140,1703,106,442
7658,36081001800,534,151,1648,140,458
7660,36081001900,202,41,221,34,578
7662,36081002000,411,78,939,89,280
7664,36081002200,253,134,1201,83,406
7666,36081002400,297,169,1237,102,340
7668,36081002500,433,3785,2994,179,180
7670,36081002600,360,175,961,123,436
7673,36081002800,425,209,1724,236,439
7676,36081003000,190,70,747,96,296
7678,36081003100,239,33,692,51,373
7680,36081003200,206,124,819,133,222
7681,36081003300,933,58,832,86,565
7683,36081003400,375,225,1163,166,272
7686,36081003600,687,322,1651,233,402
7688,36081003700,0,0,0,0,0
7690,36081003800,301,157,1242,147,440
7692,36081003900,138,208,830,67,349
7694,36081004001,289,174,935,180,556
7696,36081004002,440,77,426,148,179
7699,36081004200,1211,301,1819,305,484
7701,36081004300,86,970,1094,86,201
7703,36081004401,1597,241,980,296,386
7706,36081004500,543,147,566,94,1625
7708,36081004700,448,1117,1413,108,898
7711,36081005000,6,0,23,0,0
7713,36081005100,886,19,542,141,643
7715,36081005200,831,253,1055,282,330
7717,36081005300,1272,96,1093,251,2628
7719,36081005400,967,411,2114,593,1172
7721,36081005500,210,8,512,47,290
7723,36081005700,899,74,1451,211,1686
7725,36081005800,644,246,2298,172,2054
7727,36081005900,606,68,1035,137,2323
7729,36081006100,1111,58,1259,193,3023
7731,36081006201,153,166,1096,94,3619
7732,36081006202,471,211,1921,125,3525
7734,36081006300,941,84,1377,188,3359
7736,36081006501,617,62,833,131,2033
7737,36081006502,441,47,937,151,2277
7740,36081006900,857,107,1458,115,2074
7742,36081007100,766,87,839,142,2129
7744,36081007300,794,73,860,133,2371
7746,36081007500,787,84,1000,117,2128
7748,36081007700,264,80,518,59,557
7750,36081007900,823,97,1302,185,1086
7752,36081008100,141,46,594,51,356
7754,36081008300,482,231,1267,103,867
7755,36081008500,171,102,608,44,345
7757,36081008600,307,105,1114,155,1130
7759,36081008700,142,2068,1956,137,279
7761,36081008800,182,108,1157,58,1590
7763,36081009100,364,92,797,84,1459
7765,36081009400,769,453,626,750,236
7767,36081009500,235,27,353,40,1634
7769,36081009600,817,520,648,838,312
7771,36081009700,362,47,413,90,2668
7773,36081009800,952,370,455,754,157
7775,36081009900,1,1,0,0,1
7777,36081010000,879,529,864,908,391
7779,36081010100,249,24,445,82,1752
7781,36081010200,788,432,648,591,218
7783,36081010300,616,84,653,153,2428
7785,36081010400,998,445,539,942,223
7787,36081010500,450,265,1664,137,1728
7789,36081010600,1303,380,591,997,156
7791,36081010701,0,0,0,0,0
7793,36081010800,1137,396,613,680,154
7795,36081011000,838,372,885,778,202
7797,36081011100,527,43,623,102,1755
7799,36081011200,699,175,680,393,411
7801,36081011300,680,68,896,104,2486
7803,36081011400,198,130,628,203,171
7805,36081011500,267,20,452,66,1520
7807,36081011600,468,295,824,331,260
7809,36081011700,367,36,654,127,2664
7811,36081011800,856,197,892,484,199
7813,36081011900,120,20,333,52,1176
7815,36081012000,1216,195,542,398,136
7817,36081012100,154,17,298,47,1548
7819,36081012200,1020,234,1071,335,311
7821,36081012301,179,29,412,62,2228
7823,36081012400,723,263,1322,322,284
7824,36081012500,234,32,384,51,961
7826,36081012601,494,257,1165,232,265
7828,36081012602,417,214,1408,234,305
7830,36081012800,246,121,847,137,679
7832,36081013000,291,68,562,104,720
7834,36081013200,253,161,545,68,745
7836,36081013400,590,375,1158,179,3172
7838,36081013500,46,7,185,19,1154
7840,36081013600,235,120,518,61,1038
7842,36081013700,113,23,260,57,1126
7844,36081013800,874,189,1043,177,1321
7846,36081014000,598,199,802,152,1954
7848,36081014100,181,28,387,44,981
