,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
1516,34013015400,246,574,666,156,3215
1518,34013015500,220,334,574,99,2509
1520,34013015600,216,926,803,115,2387
1522,34013015700,155,642,551,104,729
1524,34013015800,424,444,856,137,2321
1526,34013015900,416,891,1708,386,1855
1528,34013016000,241,342,251,102,6335
1530,34013016100,115,200,148,85,2968
1532,34013016200,172,245,154,67,2801
1534,34013016300,117,153,100,74,2968
1536,34013016400,70,273,130,58,3144
1538,34013016500,128,651,177,129,2956
1540,34013016600,140,1621,196,172,1069
1542,34013016700,120,1556,290,140,587
1544,34013016800,96,1179,216,114,1668
1546,34013016900,73,580,123,64,2116
1548,34013017000,82,1357,137,151,1405
1550,34013017100,66,1933,210,115,249
1552,34013017200,35,2446,114,137,337
1554,34013017301,446,340,210,83,4098
1556,34013017302,794,602,280,99,4829
1558,34013017400,530,538,260,69,3677
1560,34013017500,514,918,325,100,4032
1562,34013017600,311,1323,766,285,1951
1564,34013017700,195,1472,1452,285,1327
1566,34013017800,181,744,707,98,1468
1568,34013017900,128,854,248,99,2257
1570,34013018000,520,881,266,113,4268
1572,34013018100,2,1653,132,58,103
1574,34013018200,23,3451,426,238,298
1576,34013018300,63,3650,542,384,286
1578,34013018400,3,2281,177,63,33
1580,34013018600,79,2277,1657,140,577
1582,34013018700,82,4381,356,265,326
1584,34013018800,101,3800,254,198,523
1586,34013018900,61,2825,553,191,356
1588,34013019000,154,797,154,110,3288
1590,34013019100,97,1947,172,124,1906
1592,34013019200,259,1444,306,106,2782
1594,34013019300,149,962,205,107,1895
1596,34013019400,54,146,93,42,2580
1598,34013019500,121,490,186,90,3096
1600,34013019600,181,2907,309,312,2358
1602,34013019700,162,3301,459,345,1597
1604,34013019800,96,740,140,111,1635
1606,34013019900,46,60,61,34,2116
1608,34013020000,391,44,89,60,5220
1610,34013020100,462,76,71,63,4257
1612,34013020200,285,51,93,49,4205
1614,34013020300,520,41,151,57,3580
1616,34013020400,693,34,93,34,3819
1618,34013020500,948,72,152,41,6029
1620,34013020600,696,88,108,76,4130
1622,34013020700,657,34,144,52,3385
1624,34013020800,970,97,198,54,4787
1626,34013020901,22,10,26,30,2074
1628,34013020902,250,38,121,42,4847
1630,34013021000,110,26,150,62,4506
1632,34013021100,256,139,201,55,4512
1634,34013021200,91,32,116,35,3242
1636,34013021300,354,275,198,46,4671
1638,34013021400,312,89,195,54,6106
1640,34013021601,199,36,244,40,6544
1642,34013021602,347,1053,159,62,5754
1644,34013021700,308,165,352,73,6686
1647,34013021801,101,18,63,17,2570
1649,34013021802,226,62,164,39,3258
1651,34013021803,105,20,87,31,4472
1653,34013022700,4,2178,485,33,18
1655,34013022800,2,1812,74,15,10
1663,34017000100,1392,200,1834,268,2081
1665,34017000200,692,276,3268,240,1492
1667,34017000300,205,191,2444,185,1424
1669,34017000400,926,139,1061,255,1467
1671,34017000500,789,184,1672,255,1326
1673,34017000600,896,268,2379,282,2033
1675,34017000700,401,163,2225,160,1083
1677,34017000800,258,331,2142,228,1045
1679,34017000901,0,2,23,1,21
1680,34017000902,1848,387,1107,471,2290
1682,34017001000,382,60,556,89,833
1684,34017001100,956,277,2373,308,1795
1686,34017001201,778,140,497,141,614
1688,34017001202,250,212,632,61,354
1690,34017001300,291,213,1991,125,956
1692,34017001400,837,318,1534,214,1093
1694,34017001500,56,431,545,60,621
1695,34017001601,22,8,17,5,29
1696,34017001602,2797,438,555,232,2639
1697,34017001700,531,813,999,165,923
1699,34017001800,1078,504,1683,257,764
1701,34017001900,675,98,306,160,397
1703,34017002000,1126,434,1036,542,1258
1705,34017002100,1117,468,1206,420,1166
1706,34017002200,87,129,630,49,674
1708,34017002300,263,248,1110,62,699
1710,34017002400,187,287,543,95,1346
1712,34017002500,541,186,1272,99,739
1713,34017002600,407,255,893,112,682
1714,34017002700,967,2323,1655,439,897
1716,34017002800,884,1166,1975,499,1701
1718,34017002900,1111,545,978,396,1136
1720,34017003000,619,755,1211,178,492
1722,34017003100,935,754,1505,268,832
1724,34017003200,1074,118,261,139,24
1725,34017003300,42,3231,870,58,63
1726,34017003400,80,332,912,52,555
1727,34017003500,115,418,888,71,1047
1729,34017003600,116,224,388,70,592
1730,34017003700,202,164,844,104,616
1731,34017003800,1021,577,537,173,1713
1732,34017003900,216,188,179,68,1004
1733,34017004000,1878,838,1086,399,1031
1735,34017004101,689,2424,2102,597,1317
1737,34017004102,92,1792,637,105,137
1739,34017004200,423,2378,1238,274,360
1741,34017004300,4,1843,309,52,102
1743,34017004400,18,1988,170,41,15
1745,34017004500,28,2971,487,95,56
1747,34017004600,16,1027,1038,73,150
1749,34017004700,37,900,1128,73,187
1751,34017004800,1073,721,695,229,908
1753,34017004900,456,2197,728,229,358
1755,34017005000,13,944,88,26,13
1756,34017005100,6,1907,142,46,11
1757,34017005200,253,2904,316,101,714
1759,34017005300,0,2370,183,30,68
1761,34017005400,1500,1989,788,220,1196
1763,34017005500,0,2245,232,33,41
1765,34017005600,794,1367,782,242,609
1767,34017005801,25,4146,523,133,81
1769,34017005802,68,359,81,11,518
1771,34017005900,1983,1148,1237,503,2321
1773,34017006000,189,2686,1064,131,342
1775,34017006100,1286,1924,1502,252,1939
1777,34017006200,289,1287,1039,161,901
1779,34017006300,333,1579,1621,243,845
1796,34017010100,349,201,844,185,3798
1798,34017010200,150,71,452,124,2271
1800,34017010300,123,220,461,69,1941
1802,34017010400,166,73,593,84,2790
1804,34017010500,317,220,699,240,3794
1806,34017010600,296,145,1205,253,4558
1808,34017010700,159,246,774,116,2561
1810,34017010800,94,64,693,57,2160
1812,34017010900,28,190,445,103,1266
1814,34017011000,117,343,822,71,895
1816,34017011100,208,364,1295,266,2206
1818,34017011200,148,123,721,176,5196
1820,34017011300,99,88,520,54,2013
1822,34017011400,93,71,361,55,2604
1824,34017011500,109,42,328,44,2705
1826,34017011600,73,637,802,86,2459
1828,34017012300,125,20,440,56,1487
1830,34017012400,88,18,388,41,2608
1832,34017012500,160,21,768,97,2801
1834,34017012600,162,14,862,117,2341
1836,34017012700,260,1166,1789,189,3867
1838,34017012800,204,34,1152,164,2439
1840,34017012900,179,15,1126,171,2274
1842,34017013000,176,17,1429,188,1527
1844,34017013100,100,15,591,59,1365
1846,34017013200,279,59,1540,181,2031
1848,34017013300,473,63,990,102,1685
1850,34017013400,59,22,1130,108,1058
1852,34017013500,420,31,1571,146,2509
1854,34017013600,156,5,1076,71,885
1856,34017013700,302,20,1139,88,1065
1858,34017013800,313,7,687,86,872
1860,34017013900,509,24,860,157,1425
1862,34017014000,190,54,2753,149,1524
1864,34017014100,456,221,2877,193,3811
1867,34017014200,330,73,3793,173,1493
1869,34017014300,273,79,3613,252,1411
1871,34017014400,557,82,4589,322,2305
1873,34017014500,441,68,4978,377,3011
1876,34017014600,303,36,2208,54,1024
1878,34017014700,311,131,2830,93,1296
1880,34017014800,296,104,4016,103,1595
1882,34017014900,554,52,1603,78,957
1884,34017015000,676,286,4146,326,2772
1887,34017015100,103,21,1725,39,713
1889,34017015200,397,254,4701,196,2214
1892,34017015300,136,66,3657,73,566
1894,34017015500,48,47,3423,94,640
1896,34017015600,70,27,3215,53,337
1898,34017015700,51,22,3191,43,363
1900,34017015800,420,149,5090,103,1352
1903,34017015900,51,35,5303,31,322
1905,34017016000,28,20,2668,32,354
1907,34017016100,31,33,3450,35,240
1909,34017016200,31,21,4372,35,395
1911,34017016300,50,27,3615,41,358
1913,34017016400,48,21,3084,50,381
1915,34017016500,96,92,3039,105,787
1917,34017016600,64,29,3106,39,529
1919,34017016700,61,6,1510,19,200
1921,34017016800,56,40,2900,26,293
1923,34017016900,17,34,2631,31,545
1925,34017017000,41,63,4290,30,493
1927,34017017100,94,70,3896,89,955
1929,34017017200,36,17,2572,33,422
1931,34017017300,65,49,1596,35,866
1933,34017017400,18,34,2371,32,328
1935,34017017500,63,67,3762,26,337
1937,34017017600,67,48,2605,28,319
1939,34017017700,198,74,1841,30,305
1941,34017017800,297,150,4586,80,1137
1943,34017017900,138,36,229,43,740
1945,34017018000,249,126,2455,119,1758
1947,34017018100,77,66,1486,62,1668
1949,34017018200,152,84,1317,96,2600
1951,34017018300,4,3,4,3,108
1954,34017018400,114,141,563,85,2727
1956,34017018500,91,55,884,49,2232
1958,34017018600,177,40,212,43,2141
1960,34017018700,477,146,1290,102,5626
1963,34017018800,183,48,338,53,2837
1965,34017018900,85,36,487,41,2282
1967,34017019000,76,655,2100,69,1882
1969,34017019100,119,72,791,83,2141
1971,34017019200,103,22,263,43,1445
1973,34017019300,87,25,490,37,1765
1975,34017019400,132,56,361,43,2010
1977,34017019500,562,28,594,121,4103
1978,34017019600,585,106,565,80,3889
1979,34017019700,727,517,794,80,3180
1984,34017032400,91,38,4790,67,940
1987,34019010100,102,27,85,32,5295
1989,34019010200,61,45,105,49,6611
1991,34019010300,43,90,109,52,3154
1993,34019010400,42,34,75,24,4531
1995,34019010500,22,22,87,35,4958
1997,34019010600,39,38,105,45,5666
1999,34019010701,97,791,316,73,4883
2001,34019010702,23,12,67,21,2867
2003,34019010801,98,35,108,36,2355
2005,34019010802,33,7,22,5,998
2007,34019010900,54,29,80,34,3579
2009,34019011001,110,779,367,70,4481
2011,34019011002,193,79,140,79,6659
2013,34019011100,131,54,147,78,5086
2015,34019011201,180,41,102,56,6613
2017,34019011202,94,23,75,15,3108
2019,34019011301,154,77,157,74,5611
2021,34019011302,213,90,159,61,4838
2023,34019011303,207,40,158,57,4524
2025,34019011304,118,30,78,51,3112
2027,34019011400,131,127,461,73,3408
2029,34019011500,47,29,109,37,5048
2031,34019011600,51,18,54,22,4893
2033,34019011700,41,32,68,36,4278
2035,34019011800,16,15,17,13,2322
2037,34019011900,32,74,120,47,3595
2039,34021000100,20,500,1372,32,1006
2041,34021000200,56,706,1024,95,1767
2043,34021000300,45,355,735,49,2451
2045,34021000400,26,537,1870,98,2062
2047,34021000500,49,297,1088,105,2011
2049,34021000600,51,487,699,56,2497
2051,34021000700,24,199,908,56,1341
2053,34021000800,23,473,1184,74,590
2055,34021000900,36,2025,1663,81,523
2057,34021001000,7,1492,1372,65,400
2059,34021001100,37,5537,632,154,394
2062,34021001200,25,3052,149,85,721
2064,34021001300,16,2772,148,117,996
2066,34021001401,3,3549,163,47,95
2068,34021001402,14,2481,87,67,53
2070,34021001500,21,2612,153,44,30
2072,34021001600,13,1105,163,40,22
2074,34021001700,41,3625,415,116,262
2076,34021001800,43,1273,743,63,1865
2078,34021001900,1,1051,670,29,84
2080,34021002000,1,1306,99,27,60
2082,34021002100,72,3298,1404,116,734
2084,34021002200,49,3613,1375,182,673
2086,34021002400,11,1152,275,11,385
2088,34021002500,71,410,577,93,5595
2090,34021002601,45,1028,310,86,2290
2092,34021002602,108,728,205,61,2938
2094,34021002701,42,297,259,52,2874
2096,34021002702,226,469,315,146,5469
2098,34021002800,106,2195,937,298,2663
2100,34021002902,145,735,559,162,3232
2102,34021002903,23,33,43,18,2498
2104,34021002904,281,117,146,62,5274
2106,34021003001,93,201,169,50,5164
2108,34021003002,240,42,116,58,5550
2110,34021003003,111,105,147,48,5655
2112,34021003004,124,85,151,44,5293
2114,34021003006,145,59,131,51,5722
2116,34021003007,38,11,74,30,3261
2118,34021003008,133,146,163,53,4400
2120,34021003009,295,246,169,75,4240
2122,34021003100,92,243,219,88,3107
2124,34021003201,206,1220,459,171,4872
2126,34021003202,359,399,218,81,4140
2128,34021003301,525,303,210,104,6513
2130,34021003302,1115,504,238,80,3693
2132,34021003400,49,1437,220,79,1065
2134,34021003500,112,2689,322,173,3538
2136,34021003601,66,957,159,76,2078
2138,34021003602,47,732,95,69,2300
2140,34021003703,264,965,288,96,5401
2142,34021003704,27,129,21,20,1801
2144,34021003705,67,1354,379,85,4805
2146,34021003706,173,444,102,43,2980
2148,34021003800,126,705,168,68,6084
2150,34021003901,513,200,227,120,7894
2151,34021003902,20,22,47,26,1920
2153,34021003903,27,71,32,20,2546
2157,34021004000,213,431,730,121,3350
2159,34021004100,843,451,279,276,7509
2160,34021004201,392,575,576,142,4635
2162,34021004203,362,142,96,94,2929
2164,34021004204,844,120,175,132,4813
2166,34021004301,786,153,418,99,2785
2168,34021004304,2061,171,214,109,5040
2170,34021004306,1049,90,77,56,2812
2172,34021004307,1078,173,183,106,4447
2174,34021004308,440,293,279,126,9137
2177,34021004403,119,423,1046,111,3517
2179,34021004404,463,727,1086,119,5027
2181,34021004405,634,502,683,87,3447
2183,34021004406,371,403,1280,95,2880
2185,34021004407,897,490,510,139,5079
2189,34023000100,249,73,303,79,6769
2191,34023000200,313,367,932,102,4530
2193,34023000300,242,241,1010,103,5227
2195,34023000401,487,492,332,81,2310
2197,34023000403,651,573,204,72,1640
2199,34023000404,803,608,415,128,3350
2201,34023000501,226,2317,653,161,1489
2203,34023000502,2927,891,774,208,1785
2205,34023000603,576,337,243,74,1385
2207,34023000605,276,212,139,39,899
2208,34023000606,2270,2139,319,230,2125
2210,34023000607,2028,402,272,113,2020
2211,34023000608,648,253,71,45,653
2213,34023000701,1054,421,264,67,1737
2215,34023000702,526,1340,316,123,3289
2217,34023000801,120,498,449,58,2613
2219,34023000802,163,121,187,64,2102
2221,34023000901,88,76,121,46,1928
2223,34023000902,194,375,379,93,3551
2225,34023001001,125,124,170,68,2147
2227,34023001002,942,604,582,261,3561
2229,34023001100,1074,190,221,115,2797
2231,34023001200,635,765,663,140,3230
2233,34023001300,194,112,261,112,3490
2235,34023001409,1171,85,98,61,2303
2237,34023001410,2347,270,152,74,1897
2239,34023001411,1177,360,96,65,1848
2241,34023001412,556,71,74,54,2345
2243,34023001413,1621,601,155,123,2342
2245,34023001414,2049,365,200,77,2021
2247,34023001415,1084,63,165,57,3891
2249,34023001416,4243,139,253,208,2399
2251,34023001417,496,46,55,20,1377
2253,34023001502,636,157,383,88,4399
2255,34023001503,4120,1142,790,200,1974
2256,34023001504,3090,752,330,135,2168
2260,34023001600,562,292,497,122,3310
2262,34023001701,609,208,470,74,4063
2264,34023001702,448,108,284,57,2510
2266,34023001803,387,97,264,85,2325
2268,34023001804,734,227,338,61,2431
2270,34023001805,1251,382,349,118,2536
2272,34023001806,621,437,431,105,1099
2273,34023001901,992,415,417,116,2953
2275,34023001902,132,91,193,40,1718
2277,34023001903,215,150,232,61,2552
2279,34023002000,429,367,175,94,2401
2281,34023002101,103,35,67,41,2047
2283,34023002102,204,60,79,51,3150
2285,34023002200,186,206,187,73,2885
2287,34023002301,217,342,174,64,3216
2289,34023002302,221,88,150,41,3033
2291,34023002401,342,282,291,73,4548
2293,34023002402,184,12,53,30,1162
2295,34023002500,1541,202,375,176,4233
2297,34023002603,1334,342,186,93,1882
2299,34023002604,924,446,399,125,4662
2301,34023002605,126,103,207,41,2300
2303,34023002701,1780,666,550,388,2366
2305,34023002703,864,475,409,125,3891
2307,34023002705,12,1541,516,66,1110
2308,34023002804,656,614,254,40,1229
2309,34023002805,118,59,216,12,2356
2311,34023002806,68,72,221,32,2304
2312,34023002901,228,143,233,52,2325
2314,34023002902,107,105,322,31,2139
2316,34023003001,147,237,433,41,3336
2318,34023003002,2096,579,367,134,2330
2320,34023003101,622,187,224,62,1791
2322,34023003102,1418,471,417,142,2605
2324,34023003201,126,92,270,52,2533
2326,34023003203,134,65,403,34,2617
2328,34023003204,198,267,150,36,367
2329,34023003300,357,585,1733,152,2526
2331,34023003401,187,179,403,45,3138
2333,34023003500,237,140,474,41,2337
2335,34023003600,533,434,1703,153,3527
2337,34023003700,474,213,522,112,2201
2339,34023003800,457,1047,2049,142,3703
2341,34023003900,4,22,91,6,87
2342,34023004000,123,821,2311,52,1319
2344,34023004100,40,114,1042,70,989
2346,34023004200,26,171,2059,61,803
2348,34023004300,16,207,2210,84,937
2350,34023004400,29,140,2730,120,909
2352,34023004500,116,598,3498,88,644
2354,34023004600,41,279,4805,92,477
2356,34023004700,107,274,2375,33,570
2358,34023004800,22,428,4603,69,717
2360,34023004900,124,399,3059,122,860
2362,34023005000,25,359,4341,101,694
2364,34023005100,647,261,477,136,4182
2366,34023005200,356,199,930,123,3464
2368,34023005300,134,437,2261,60,517
2370,34023005400,105,137,427,19,307
2371,34023005500,30,1606,1119,53,274
2373,34023005600,138,1839,5938,217,1198
2376,34023005700,47,1629,1635,105,656
2378,34023005800,99,1232,3007,81,801
2380,34023005900,70,1105,1532,67,512
2381,34023006000,918,1598,1621,214,4053
2384,34023006101,149,300,686,119,2663
2386,34023006103,836,592,545,172,2683
2388,34023006104,648,886,590,104,2521
2390,34023006203,788,822,513,101,3271
2392,34023006204,596,291,118,38,755
2394,34023006205,1295,938,358,162,4163
2396,34023006206,85,32,78,20,1579
2398,34023006207,745,1509,887,228,3421
2400,34023006300,215,45,261,72,6407
2402,34023006402,113,45,67,25,566
2403,34023006403,382,67,134,70,1807
2405,34023006404,1282,246,279,134,2400
2406,34023006500,600,98,235,100,5418
2408,34023006601,180,31,57,25,2105
2410,34023006604,1568,211,223,174,4679
2412,34023006605,409,81,70,71,3119
2414,34023006606,303,23,81,26,2306
2416,34023006607,235,24,63,33,2588
2418,34023006608,806,119,157,68,2754
2420,34023006701,445,93,234,89,3300
2422,34023006703,1261,244,357,114,3962
2424,34023006800,83,197,509,115,3637
2426,34023006900,27,196,454,94,2740
2428,34023007000,427,499,517,209,5618
2430,34023007101,283,227,294,50,2932
2432,34023007102,83,70,190,53,3253
2434,34023007103,1154,1621,463,195,1120
2436,34023007201,196,158,283,45,2577
2437,34023007202,686,193,304,81,3667
2439,34023007203,687,288,295,71,3060
2441,34023007301,112,78,186,43,2788
2443,34023007303,81,71,137,33,1573
2445,34023007304,744,429,515,140,3155
2447,34023007401,36,35,76,18,1008
2448,34023007402,185,164,199,57,3935
2450,34023007500,44,17,243,22,2933
2452,34023007600,64,40,291,71,4188
2454,34023007702,310,106,185,81,2511
2456,34023007703,182,77,168,27,2715
2458,34023007704,86,55,190,35,2498
2460,34023007801,478,143,216,50,2145
2462,34023007804,696,204,338,106,4114
2464,34023007805,276,138,328,74,3789
2466,34023007806,297,137,308,51,3265
2468,34023007902,1521,478,516,161,6609
2469,34023007905,233,61,271,28,1850
2471,34023007906,215,214,437,63,797
2473,34023007907,288,149,261,59,2613
2475,34023007908,1147,848,633,313,1545
2477,34023007909,424,103,172,70,2592
2479,34023007910,232,142,128,51,2626
2483,34023008001,135,197,427,109,5359
2485,34023008101,132,83,186,50,4024
2487,34023008102,98,25,159,10,3113
2489,34023008103,44,40,97,13,1631
2491,34023008202,122,428,208,50,3318
2493,34023008204,30,25,30,11,3193
2495,34023008205,17,19,12,10,3600
2497,34023008206,21,45,26,20,3624
2499,34023008207,12,14,16,7,2434
2501,34023008208,249,209,233,79,5897
2503,34023008209,197,52,141,23,3627
2505,34023008300,133,515,606,107,4664
2507,34023008403,1137,534,322,143,4173
2509,34023008404,339,181,187,56,3110
2511,34023008405,1082,271,133,86,3237
2513,34023008406,295,114,108,59,1649
2515,34023008501,846,648,365,108,2350
2517,34023008502,487,108,128,48,2404
2519,34023008503,1710,717,387,167,4456
2521,34023008504,903,313,288,72,4013
2523,34023008601,912,113,131,75,2472
2525,34023008602,1301,363,170,79,2565
2527,34023008603,2094,686,418,160,3405
2528,34023008604,1836,328,218,119,2770
2532,34023008700,239,72,55,40,2821
2541,34025000000,0,0,0,0,0
2542,34025800100,50,52,207,72,4716
2544,34025800200,57,105,165,46,4332
2546,34025800300,0,1,2,1,16
2547,34025800400,21,21,147,31,3549
2549,34025800500,37,37,221,41,3752
2551,34025800601,56,58,304,33,4808
2553,34025800602,57,27,170,31,3455
2555,34025800701,196,54,226,52,4566
2557,34025800702,61,15,96,18,3325
